query_id,gt_query,gt_answer,transformed_query,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,case_no,court,date,subcategory,reference_rules,cosine_similarity,cosine_distance,euclidean_similarity,euclidean_distance,manhattan_similarity,manhattan_distance,dot_product,l2_norm_similarity,l2_norm_distance,length_difference,word_count_difference
difficulty_3_doc_4,"일용직 인력공급의 경우, 외형상으로 인력공급업체가 임금을 지급하거나 해당 근로자들을 지휘·감독한 것으로 보이는 사정이 있다는 이유로 근로자들의 사용자를 인력공급업체라고 단정할 수 있는가?",원본 답변 정보 없음,일용직 근로자의 사용자는 누구로 봐야 하나요?,3,민사,BASIC,사실관계 이해,2021다255051,대법원,2021-11-11,용역비,"[1] 근로기준법 제2조 제1항 제2호, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조 [2] 근로기준법 제2조 제1항 제2호, 제44조의2 제1항, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조",0.6687098615230863,0.3312901384769137,0.5513221548470426,0.8138215401074119,0.023661868437099047,41.26208943128586,0.66843238212752,0.5513221548470426,0.8138215401074119,79,15
difficulty_4_doc_4,"일용직 인력공급의 경우, 외형상으로 인력공급업체가 임금을 지급하거나 해당 근로자들을 지휘·감독한 것으로 보이는 사정이 있다는 이유로 근로자들의 사용자를 인력공급업체라고 단정할 수 있는가?",원본 답변 정보 없음,"일용직 근로자가 인력공급업체를 통해 일하게 될 때, 그 근로자의 실제 사용자는 누구인가요?",4,민사,BASIC,사실관계 이해,2021다255051,대법원,2021-11-11,용역비,"[1] 근로기준법 제2조 제1항 제2호, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조 [2] 근로기준법 제2조 제1항 제2호, 제44조의2 제1항, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조",0.7542427136617118,0.2457572863382882,0.5879125313852819,0.7009332963931351,0.027331393347978995,35.58796268701553,0.753924698855954,0.5879125313852819,0.7009332963931351,54,9
difficulty_5_doc_4,"일용직 인력공급의 경우, 외형상으로 인력공급업체가 임금을 지급하거나 해당 근로자들을 지휘·감독한 것으로 보이는 사정이 있다는 이유로 근로자들의 사용자를 인력공급업체라고 단정할 수 있는가?",원본 답변 정보 없음,"인력공급업체가 유료직업소개사업으로서 근로자를 공급받는 업체와 근로자 사이에 고용계약을 알선하는 경우, 근로자의 사용자는 누구로 보는 것이 타당한가?",5,민사,INTERMEDIATE,법리 해석,2021다255051,대법원,2021-11-11,용역비,"[1] 근로기준법 제2조 제1항 제2호, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조 [2] 근로기준법 제2조 제1항 제2호, 제44조의2 제1항, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조",0.6877690567339814,0.31223094326601863,0.5586374559796093,0.7900697300119822,0.024364866168934744,40.04270440340042,0.6874916461405292,0.5586374559796093,0.7900697300119822,22,5
difficulty_6_doc_4,"일용직 인력공급의 경우, 외형상으로 인력공급업체가 임금을 지급하거나 해당 근로자들을 지휘·감독한 것으로 보이는 사정이 있다는 이유로 근로자들의 사용자를 인력공급업체라고 단정할 수 있는가?",원본 답변 정보 없음,"일용직 인력공급의 경우, 인력공급업체가 임금을 지급하거나 근로자를 지휘·감독하는 외형적 사정이 있을 때, 근로자의 사용자를 어떻게 판단해야 할까요?",6,민사,INTERMEDIATE,법리 해석,2021다255051,대법원,2021-11-11,용역비,"[1] 근로기준법 제2조 제1항 제2호, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조 [2] 근로기준법 제2조 제1항 제2호, 제44조의2 제1항, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조",0.9352808957906151,0.06471910420938487,0.7354556765071506,0.35970124637453577,0.052048670343447186,18.21278667449951,0.9348951743079397,0.7354556765071506,0.35970124637453577,22,4
difficulty_7_doc_4,"일용직 인력공급의 경우, 외형상으로 인력공급업체가 임금을 지급하거나 해당 근로자들을 지휘·감독한 것으로 보이는 사정이 있다는 이유로 근로자들의 사용자를 인력공급업체라고 단정할 수 있는가?",원본 답변 정보 없음,"일용직 근로자가 인력공급업체를 통해 일하게 될 때, 그 근로자의 실제 고용주는 누구인가요?",7,민사,BASIC,사실관계 이해,2021다255051,대법원,2021-11-11,용역비,"[1] 근로기준법 제2조 제1항 제2호, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조 [2] 근로기준법 제2조 제1항 제2호, 제44조의2 제1항, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조",0.727680826166665,0.27231917383333504,0.5754234726571639,0.7378505527107649,0.026049626911013337,37.3882657289505,0.7273934565643287,0.5754234726571639,0.7378505527107649,54,9
difficulty_8_doc_4,"일용직 인력공급의 경우, 외형상으로 인력공급업체가 임금을 지급하거나 해당 근로자들을 지휘·감독한 것으로 보이는 사정이 있다는 이유로 근로자들의 사용자를 인력공급업체라고 단정할 수 있는가?",원본 답변 정보 없음,"인력공급업체가 근로자를 다른 회사에 보내는 경우, 그 근로자는 누구의 직원인가요?",8,민사,INTRODUCTORY,사실관계 이해,2021다255051,대법원,2021-11-11,용역비,"[1] 근로기준법 제2조 제1항 제2호, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조 [2] 근로기준법 제2조 제1항 제2호, 제44조의2 제1항, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조",0.6710421415788446,0.32895785842115544,0.5521950090103217,0.8109544340001593,0.023846815363412273,40.93432056903839,0.6707679928004922,0.5521950090103217,0.8109544340001593,59,11
difficulty_9_doc_4,"일용직 인력공급의 경우, 외형상으로 인력공급업체가 임금을 지급하거나 해당 근로자들을 지휘·감독한 것으로 보이는 사정이 있다는 이유로 근로자들의 사용자를 인력공급업체라고 단정할 수 있는가?",원본 답변 정보 없음,인력공급업체가 하는 일은 무엇인가요?,9,민사,INTRODUCTORY,사실관계 이해,2021다255051,대법원,2021-11-11,용역비,"[1] 근로기준법 제2조 제1항 제2호, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조 [2] 근로기준법 제2조 제1항 제2호, 제44조의2 제1항, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조",0.5768167894979435,0.42318321050205654,0.5208638991456475,0.9198873288017476,0.02110598931831544,46.379915952682495,0.5766983699543857,0.5208638991456475,0.9198873288017476,84,17
difficulty_10_doc_4,"일용직 인력공급의 경우, 외형상으로 인력공급업체가 임금을 지급하거나 해당 근로자들을 지휘·감독한 것으로 보이는 사정이 있다는 이유로 근로자들의 사용자를 인력공급업체라고 단정할 수 있는가?",원본 답변 정보 없음,"사람들이 일할 때, 누가 그 사람들의 진짜 보스인지 어떻게 알 수 있을까요?",10,민사,INTRODUCTORY,사실관계 이해,2021다255051,대법원,2021-11-11,용역비,"[1] 근로기준법 제2조 제1항 제2호, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조 [2] 근로기준법 제2조 제1항 제2호, 제44조의2 제1항, 직업안정법 제2조의2 제2호, 제5호, 제19조, 직업안정법 시행령 제21조, 직업안정법 시행규칙 제18조, 제22조, 제26조, 제28조, 제29조",0.40256006877549155,0.5974399312245084,0.47778517251931274,1.092990861828343,0.018074753829832604,54.32578808069229,0.40247554926580165,0.47778517251931274,1.092990861828343,62,9
difficulty_1_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,원본 답변 정보 없음,위헌제청신청을 기각하는 결정에 대해 민사소송으로 항고나 재항고를 할 수 있는가?,1,민사,INTRODUCTORY,사실관계 이해,93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",0.9889827546571438,0.011017245342856197,0.8707880943854864,0.14838501634051182,0.11762233448660675,7.501786708831787,0.9882476694676541,0.8707880943854864,0.14838501634051182,4,1
difficulty_2_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,원본 답변 정보 없음,위헌제청신청을 기각하는 결정에 대해 민사소송으로 항고나 재항고를 할 수 없는 이유는 무엇인가요?,2,민사,BASIC,법리 해석,93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",0.964217593165664,0.03578240683433598,0.7889670134133919,0.267480113868885,0.06876646280694447,13.54197233915329,0.9639557791033226,0.7889670134133919,0.267480113868885,5,1
difficulty_3_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,원본 답변 정보 없음,위헌제청신청을 기각하는 결정에 대해 항고할 수 있나요?,3,민사,INTRODUCTORY,사실관계 이해,93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",0.925015167295304,0.07498483270469603,0.7208558713545943,0.38723986269384586,0.04832854075473178,19.691706895828247,0.9249203375821438,0.7208558713545943,0.38723986269384586,18,4
difficulty_4_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,원본 답변 정보 없음,위헌제청신청을 기각하는 결정에 대해 민사소송으로 항고나 재항고를 할 수 있나요?,4,민사,BASIC,사실관계 이해,93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",0.9785995787570074,0.021400421242992573,0.8286021044833038,0.20685187086698964,0.08797273323987764,10.367158472537994,0.9782946001799289,0.8286021044833038,0.20685187086698964,4,1
difficulty_5_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,원본 답변 정보 없음,위헌제청신청을 기각하는 결정에 대해 민사소송 절차로 항고나 재항고를 할 수 없는 이유는 무엇인가?,5,민사,INTERMEDIATE,법리 해석,93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",0.9538750568076508,0.046124943192349166,0.7670364098687898,0.303719076609494,0.061092429270337686,15.368640303611755,0.953826106997056,0.7670364098687898,0.303719076609494,6,2
difficulty_6_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,원본 답변 정보 없음,위헌제청신청을 기각하는 결정에 대해 민사소송으로 항고나 재항고할 수 없는 이유는 무엇인가요?,6,민사,INTERMEDIATE,법리 해석,93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",0.9630288438842369,0.03697115611576307,0.7862288878277599,0.2718942479496775,0.06774039934326777,13.762239515781403,0.9628221989294801,0.7862288878277599,0.2718942479496775,3,0
difficulty_7_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,원본 답변 정보 없음,위헌제청신청을 기각하는 결정에 대해 민사소송으로 항고나 재항고를 할 수 있나요?,7,민사,BASIC,사실관계 이해,93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",0.9786335378193883,0.021366462180611667,0.8287132551704173,0.2066900025562632,0.08804446221159552,10.357897758483887,0.9783545656405153,0.8287132551704173,0.2066900025562632,4,1
difficulty_8_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,원본 답변 정보 없음,위헌제청신청을 기각하는 결정에 대해 민사소송으로 항고나 재항고를 할 수 있나요?,8,민사,INTRODUCTORY,사실관계 이해,93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",0.9786335378193883,0.021366462180611667,0.8287132551704173,0.2066900025562632,0.08804446221159552,10.357897758483887,0.9783545656405153,0.8287132551704173,0.2066900025562632,4,1
