query_id,gt_query,gt_answer,transformed_query,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,case_no,court,date,subcategory,reference_rules,cosine_similarity,cosine_distance,euclidean_distance,manhattan_distance,length_difference,word_count_difference
difficulty_9_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,왜 전라북도의회가 만든 새로운 규칙이 문제가 되었나요?,9,행정,INTRODUCTORY,사실관계 이해,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.37821640565505654,0.6217835943449435,0.0,0.0,0,0
difficulty_10_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,왜 전라북도의회가 만든 새로운 규칙이 문제가 되었나요?,10,행정,INTRODUCTORY,사실관계 이해,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"여객자동차운수사업법에 따라 개인택시운송사업자의 운전면허가 음주운전으로 인해 취소된 경우, 해당 사업자의 개인택시운송사업면허 취소가 적법한지 설명하시오.",1,행정,INTERMEDIATE,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.4685227392782928,0.5314772607217072,0.0,0.0,0,0
difficulty_2_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시운송사업자가 음주운전으로 운전면허가 취소된 경우, 여객자동차운수사업법에 따라 개인택시운송사업 면허도 자동으로 취소되는 이유는 무엇인가요?",2,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"음주운전으로 운전면허가 취소된 경우, 개인택시 면허도 취소될 수 있나요?",3,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.0,1.0,0.0,0.0,0,0
difficulty_4_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시 운전자가 음주운전으로 운전면허가 취소되면, 개인택시 면허도 취소될 수 있나요?",4,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시운송사업자의 운전면허가 음주운전으로 인해 취소된 경우, 여객자동차운수사업법에 따라 개인택시운송사업 면허도 자동으로 취소되어야 하는가?",5,행정,INTERMEDIATE,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.3847628311436684,0.6152371688563316,0.0,0.0,0,0
difficulty_6_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시운송사업자의 운전면허가 취소된 경우, 개인택시운송사업 면허도 자동으로 취소되는 이유는 무엇인가요?",6,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시 운전자가 음주운전으로 운전면허가 취소되면, 개인택시 면허도 자동으로 취소되는 이유는 무엇인가요?",7,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.0,1.0,0.0,0.0,0,0
difficulty_8_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,왜 개인택시 운전자가 운전면허가 취소되면 택시 면허도 취소될까요?,8,행정,INTRODUCTORY,사실관계 이해,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,왜 운전면허가 취소되면 개인택시 면허도 취소될까요?,9,행정,INTRODUCTORY,사실관계 이해,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.0,1.0,0.0,0.0,0,0
difficulty_10_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,자동차 운전면허가 취소되면 개인택시 면허도 취소되나요?,10,행정,INTRODUCTORY,사실관계 이해,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병과 군복무 간의 인과관계를 인정하기 위해서는 어떤 조건들이 충족되어야 하나요?,1,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.18713997801420917,0.8128600219857909,0.0,0.0,0,0
difficulty_2_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자 등록에 영향을 미치기 위해서는 어떤 조건들이 충족되어야 하나요?,2,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자로 인정받기 위해 어떤 조건이 필요한가요?,3,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.19060782859035555,0.8093921714096445,0.0,0.0,0,0
difficulty_4_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자로 인정받기 위해서는 어떤 조건이 필요한가요?,4,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병과 군복무 간의 인과관계를 인정하기 위해 필요한 법적 기준은 무엇인가요?,5,행정,ADVANCED,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.11988641136710163,0.8801135886328983,0.0,0.0,0,0
difficulty_6_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자로 인정받기 위해서는 어떤 조건이 충족되어야 하나요?,6,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자로 인정받기 위해서는 어떤 조건이 필요한가요?,7,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.14596591407678988,0.8540340859232101,0.0,0.0,0,0
difficulty_8_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,"군복무 중에 아프게 된 병이 군대에 가기 전부터 있었던 병이라면, 그 병이 군대 때문에 생긴 것이라고 할 수 있을까요?",8,행정,INTRODUCTORY,사실관계 이해,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군대에 가기 전에 아프기 시작했어요. 군대에서 아픈 것과 관련이 있을까요?,9,행정,INTRODUCTORY,사실관계 이해,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.18921370711899735,0.8107862928810027,0.0,0.0,0,0
difficulty_10_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중에 아프면 국가유공자가 될 수 있나요?,10,행정,INTRODUCTORY,사실관계 이해,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,"행정심판법에 따라 의무이행심판청구를 제기할 수 있는 청구인능력의 요건은 무엇이며, 행정청이 이러한 청구인능력을 갖추지 못한 경우 해당 청구는 부적법한 청구로 간주될 수 있는가?",1,행정,INTERMEDIATE,법리 해석,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.5698163558662412,0.43018364413375876,0.0,0.0,0,0
difficulty_2_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,행정심판법에 따라 의무이행심판청구를 제기할 수 있는 자격 요건은 무엇인가요?,2,행정,BASIC,법리 해석,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,행정기관이 행정심판을 청구할 수 없는 이유는 무엇인가요?,3,행정,BASIC,법리 해석,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.5600700795030242,0.43992992049697577,0.0,0.0,0,0
difficulty_4_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,행정심판을 청구할 수 있는 사람은 누구인가요?,4,행정,INTRODUCTORY,사실관계 이해,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,"행정심판법에 따라 의무이행심판청구를 제기할 수 있는 자격 요건은 무엇이며, 청구인이 건설교통부장관의 소속기관인 경우 청구인능력이 없는 이유는 무엇인가?",5,행정,INTERMEDIATE,법리 해석,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.09308555497053535,0.9069144450294646,0.0,0.0,0,0
difficulty_6_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,행정심판법에 따라 의무이행심판청구를 제기할 수 있는 자격 요건은 무엇인가요?,6,행정,BASIC,법리 해석,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,행정심판을 청구할 수 있는 사람은 누구인가요?,7,행정,INTRODUCTORY,사실관계 이해,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.10746876398570858,0.8925312360142914,0.0,0.0,0,0
difficulty_8_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,행정심판을 청구할 수 있는 사람은 누구인가요?,8,행정,INTRODUCTORY,사실관계 이해,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,왜 어떤 사람들은 법원에 가서 문제를 해결하려고 할까요?,9,행정,INTRODUCTORY,사실관계 이해,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.10746876398570858,0.8925312360142914,0.0,0.0,0,0
difficulty_10_doc_19,"청구인은 건설교통부장관의 소속기관으로서 건설교통부장관의 권한을 위임받아 관리하고 집행하는 자로서 행정기관의 지위에 있을 뿐 권리·의무의 귀속주체인 권리능력을 가진 자는 아니어서 자신의 이름으로 행정심판을 청구할 수 있는 청구인능력이 없다면, 이 건 청구는 부적법한 청구인가?",원본 답변 정보 없음,행정심판을 청구할 수 있는 사람은 누구일까요?,10,행정,INTRODUCTORY,사실관계 이해,2006-01057,국민권익위원회,2006-06-07,이행청구,"행정심판법 제2조 내지 제4조, 제9조, 제13조제1항 건설교통부와 그 소속기관 직제 제2조, 제24조, 제25조, 제27조 문화재보호법 제44조, 제48조의2, 제48조의3 문화재보호법 시행령 제30조 경상남도 문화재 보호조례 제25조 하천법 제12조제1항, 제32조, 제48조, 제12조, 제28조",0.0,1.0,0.0,0.0,0,0
